VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
Precipitation,millimeter,Precipitation,Incremental,Field Observation,1,day,Not Applicable,"IOWA CITY MUNI AP             ",GHCN:USW00014937,41.6328,-91.5431,Climate,-9999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
2000-08-06 00:00:00,2000-08-06 00:00:00,0,20.1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-07 00:00:00,2000-08-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-08 00:00:00,2000-08-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-09 00:00:00,2000-08-09 00:00:00,0,13.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-10 00:00:00,2000-08-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-11 00:00:00,2000-08-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-12 00:00:00,2000-08-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-13 00:00:00,2000-08-13 00:00:00,0,6.1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-14 00:00:00,2000-08-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-15 00:00:00,2000-08-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-16 00:00:00,2000-08-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-17 00:00:00,2000-08-17 00:00:00,0,1.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-18 00:00:00,2000-08-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-19 00:00:00,2000-08-19 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-20 00:00:00,2000-08-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-08-21 00:00:00,2000-08-21 00:00:00,0,1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-22 00:00:00,2000-08-22 00:00:00,0,1.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-23 00:00:00,2000-08-23 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-24 00:00:00,2000-08-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-25 00:00:00,2000-08-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-26 00:00:00,2000-08-26 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-27 00:00:00,2000-08-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-28 00:00:00,2000-08-28 00:00:00,0,4.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-29 00:00:00,2000-08-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-30 00:00:00,2000-08-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-08-31 00:00:00,2000-08-31 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-01 00:00:00,2000-09-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-09-02 00:00:00,2000-09-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-03 00:00:00,2000-09-03 00:00:00,0,1.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-04 00:00:00,2000-09-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-05 00:00:00,2000-09-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-06 00:00:00,2000-09-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-07 00:00:00,2000-09-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-08 00:00:00,2000-09-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-09 00:00:00,2000-09-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-10 00:00:00,2000-09-10 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-11 00:00:00,2000-09-11 00:00:00,0,3.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-12 00:00:00,2000-09-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-13 00:00:00,2000-09-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-14 00:00:00,2000-09-14 00:00:00,0,5.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-15 00:00:00,2000-09-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-16 00:00:00,2000-09-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-17 00:00:00,2000-09-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-18 00:00:00,2000-09-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-19 00:00:00,2000-09-19 00:00:00,0,5.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-20 00:00:00,2000-09-20 00:00:00,0,11.2,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-21 00:00:00,2000-09-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-22 00:00:00,2000-09-22 00:00:00,0,63.2,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-23 00:00:00,2000-09-23 00:00:00,0,4.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-24 00:00:00,2000-09-24 00:00:00,0,3.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-25 00:00:00,2000-09-25 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-26 00:00:00,2000-09-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-27 00:00:00,2000-09-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-28 00:00:00,2000-09-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-29 00:00:00,2000-09-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-09-30 00:00:00,2000-09-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-01 00:00:00,2000-10-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-02 00:00:00,2000-10-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-10-03 00:00:00,2000-10-03 00:00:00,0,15,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-04 00:00:00,2000-10-04 00:00:00,0,0.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-05 00:00:00,2000-10-05 00:00:00,0,2.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-06 00:00:00,2000-10-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-07 00:00:00,2000-10-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-08 00:00:00,2000-10-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-09 00:00:00,2000-10-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-10 00:00:00,2000-10-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-11 00:00:00,2000-10-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-12 00:00:00,2000-10-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-13 00:00:00,2000-10-13 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-14 00:00:00,2000-10-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-10-15 00:00:00,2000-10-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-10-16 00:00:00,2000-10-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-17 00:00:00,2000-10-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-18 00:00:00,2000-10-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-19 00:00:00,2000-10-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-20 00:00:00,2000-10-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-21 00:00:00,2000-10-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-22 00:00:00,2000-10-22 00:00:00,0,0.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-23 00:00:00,2000-10-23 00:00:00,0,19.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-24 00:00:00,2000-10-24 00:00:00,0,0.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-25 00:00:00,2000-10-25 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-26 00:00:00,2000-10-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-10-27 00:00:00,2000-10-27 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-28 00:00:00,2000-10-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-29 00:00:00,2000-10-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-30 00:00:00,2000-10-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-10-31 00:00:00,2000-10-31 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-01 00:00:00,2000-11-01 00:00:00,0,2.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-02 00:00:00,2000-11-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-03 00:00:00,2000-11-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-04 00:00:00,2000-11-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-05 00:00:00,2000-11-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-06 00:00:00,2000-11-06 00:00:00,0,25.7,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-07 00:00:00,2000-11-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-08 00:00:00,2000-11-08 00:00:00,0,1.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-09 00:00:00,2000-11-09 00:00:00,0,3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-10 00:00:00,2000-11-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-11 00:00:00,2000-11-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-12 00:00:00,2000-11-12 00:00:00,0,1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-13 00:00:00,2000-11-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-14 00:00:00,2000-11-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-15 00:00:00,2000-11-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-16 00:00:00,2000-11-16 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-17 00:00:00,2000-11-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-18 00:00:00,2000-11-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-19 00:00:00,2000-11-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-20 00:00:00,2000-11-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-21 00:00:00,2000-11-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-22 00:00:00,2000-11-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-23 00:00:00,2000-11-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-24 00:00:00,2000-11-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-25 00:00:00,2000-11-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-26 00:00:00,2000-11-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-27 00:00:00,2000-11-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-28 00:00:00,2000-11-28 00:00:00,0,4.1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-11-29 00:00:00,2000-11-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-11-30 00:00:00,2000-11-30 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-01 00:00:00,2000-12-01 00:00:00,0,1.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-02 00:00:00,2000-12-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-03 00:00:00,2000-12-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-04 00:00:00,2000-12-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-05 00:00:00,2000-12-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-06 00:00:00,2000-12-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-12-07 00:00:00,2000-12-07 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-08 00:00:00,2000-12-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-12-09 00:00:00,2000-12-09 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-10 00:00:00,2000-12-10 00:00:00,0,1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-11 00:00:00,2000-12-11 00:00:00,0,2.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-12 00:00:00,2000-12-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-13 00:00:00,2000-12-13 00:00:00,0,2.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-14 00:00:00,2000-12-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-15 00:00:00,2000-12-15 00:00:00,0,3.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-16 00:00:00,2000-12-16 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-17 00:00:00,2000-12-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-18 00:00:00,2000-12-18 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-19 00:00:00,2000-12-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-12-20 00:00:00,2000-12-20 00:00:00,0,3.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-21 00:00:00,2000-12-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-12-22 00:00:00,2000-12-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-23 00:00:00,2000-12-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2000-12-24 00:00:00,2000-12-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-25 00:00:00,2000-12-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-26 00:00:00,2000-12-26 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2000-12-27 00:00:00,2000-12-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
